open_time,open,high,low,close,volume,macd,signal,hist
2022-08-30,20287.2,20576.25,19540.0,20131.46,778870.93557,-1651.913236159031,-1794.881363630467,142.968127471436
2022-09-02,20132.64,20441.26,19583.1,20000.3,538214.41427,-1668.716642623218,-1769.6484194290172,100.93177680579925
2022-09-05,20000.3,20180.0,18510.77,19292.84,866252.84655,-1719.3005463473164,-1759.578844812677,40.27829846536065
2022-09-08,19292.85,21810.8,19012.0,21648.34,999730.36429,-1551.4355074263403,-1717.9501773354098,166.51466990906943
2022-09-11,21647.21,22799.0,19860.0,20173.57,1108013.2031,-1519.8826079021965,-1678.3366634487672,158.45405554657077
2022-09-14,20173.62,20541.48,19320.01,19803.3,957687.23291,-1507.3782836835417,-1644.1449874957223,136.7667038121806
2022-09-17,19803.3,20189.0,18232.56,19537.02,814080.11548,-1501.6450577722499,-1615.645001551028,113.99994377877806
2022-09-20,19537.02,19956.0,18125.98,19401.63,1088454.14992,-1490.8407917987643,-1590.6841596005752,99.84336780181093
2022-09-23,19401.63,19500.0,18531.42,18807.38,816574.93495,-1512.790830801885,-1575.1054938408374,62.3146630389524
2022-09-26,18809.13,20385.86,18471.28,19412.82,1553885.41651,-1464.4511652823712,-1552.9746281291443,88.5234628467731
2022-09-29,19412.82,20185.0,18843.01,19310.95,1016373.02555,-1418.0156875644352,-1525.9828400162025,107.96715245176733
2022-10-02,19312.24,20475.0,18920.35,20337.82,827410.22371,-1283.5593367875408,-1477.4981393704704,193.9388025829296
2022-10-05,20337.82,20456.6,19320.0,19530.09,853236.76157,-1228.0228871841318,-1427.6030889332028,199.58020174907097
2022-10-08,19530.09,19627.38,19020.25,19131.87,428890.02372,-1202.2836986095608,-1382.5392108684746,180.25551225891377
2022-10-11,19131.87,19513.79,18190.0,19375.13,857056.79354,-1149.0110728191212,-1335.833583258604,186.8225104394828
2022-10-14,19375.58,19951.87,18975.18,19262.98,597376.58718,-1103.1255560565914,-1289.2919778182018,186.1664217616103
2022-10-17,19262.98,19706.66,19065.97,19123.97,669264.2502,-1065.693250261942,-1244.57223230695,178.8789820450079
2022-10-20,19123.35,19347.82,18650.0,19204.35,603244.79674,-1017.809212955457,-1199.2196284366514,181.41041548119438
2022-10-23,19204.29,20415.87,19070.11,20080.07,749596.01712,-898.8362582229602,-1139.1429543939132,240.30669617095305
2022-10-26,20079.02,21020.0,20000.09,20591.84,996176.21936,-754.5557237946778,-1062.2255082740662,307.66978447938845
